Id,SalePrice
1688,182995.0
1689,189015.0
1690,192974.0
1691,182692.0
1692,260451.0
1693,167402.0
1694,185502.0
1695,169684.0
1696,282771.0
1697,172679.0
1698,333138.0
1699,303678.0
1700,263092.0
1701,273622.0
1702,240126.0
1703,240495.0
1704,273661.0
1705,236391.0
1706,215461.0
1707,215886.0
1708,201923.0
1709,257972.0
1710,217693.0
1711,276804.0
1712,261814.0
1713,288006.0
1714,236021.0
1715,210983.0
1716,179790.0
1717,168219.0
1718,135602.0
1719,208178.0
1720,230043.0
1721,149165.0
1722,118069.0
1723,149191.0
1724,202222.0
1725,244738.0
1726,181889.0
1727,157504.0
1728,164138.0
1729,169071.0
1730,142746.0
1731,113710.0
1732,129288.0
1733,106673.0
1734,129100.0
1735,115672.0
1736,102717.0
1737,294897.0
1738,274051.0
1739,229722.0
1740,216366.0
1741,188941.0
1742,179575.0
1743,178803.0
1744,399635.0
1745,215550.0
1746,189363.0
1747,209513.0
1748,220383.0
1749,147609.0
1750,124501.0
1751,236069.0
1752,113561.0
1753,152615.0
1754,194185.0
1755,177467.0
1756,127097.0
1757,119466.0
1758,147313.0
1759,163434.0
1760,159803.0
1761,141867.0
1762,183640.0
1763,186808.0
1764,121715.0
1765,144112.0
1766,194313.0
1767,222387.0
1768,140545.0
1769,165932.0
1770,150195.0
1771,125436.0
1772,135645.0
1773,121326.0
1774,144969.0
1775,142791.0
1776,132901.0
1777,109673.0
1778,141095.0
1779,132468.0
1780,174198.0
1781,129891.0
1782,84812.0
1783,140810.0
1784,106327.0
1785,125774.0
1786,138960.0
1787,162431.0
1788,62186.0
1789,95287.0
1790,90138.0
1791,178025.0
1792,157620.0
1793,132373.0
1794,150135.0
1795,138165.0
1796,134223.0
1797,106109.0
1798,121798.0
1799,107131.0
1800,134238.0
1801,134644.0
1802,128810.0
1803,149524.0
1804,136784.0
1805,133314.0
1806,117764.0
1807,132513.0
1808,125338.0
1809,130171.0
1810,130457.0
1811,97303.0
1812,100849.0
1813,133476.0
1814,106011.0
1815,55992.0
1816,103824.0
1817,107172.0
1818,148003.0
1819,127326.0
1820,47732.0
1821,111604.0
1822,160102.0
1823,43627.0
1824,125577.0
1825,140980.0
1826,111001.0
1827,108592.0
1828,127505.0
1829,116663.0
1830,139671.0
1831,138445.0
1832,60513.0
1833,140886.0
1834,120569.0
1835,120759.0
1836,121674.0
1837,86442.0
1838,138204.0
1839,104741.0
1840,139886.0
1841,129122.0
1842,98664.0
1843,128789.0
1844,145037.0
1845,149022.0
1846,158271.0
1847,174222.0
1848,56298.0
1849,103231.0
1850,117290.0
1851,149270.0
1852,126725.0
1853,126038.0
1854,166037.0
1855,150581.0
1856,227110.0
1857,140576.0
1858,137349.0
1859,118136.0
1860,147639.0
1861,117464.0
1862,320488.0
1863,294463.0
1864,294581.0
1865,336260.0
1866,327028.0
1867,214773.0
1868,283714.0
1869,196530.0
1870,221540.0
1871,247156.0
1872,172472.0
1873,252316.0
1874,149350.0
1875,210818.0
1876,207703.0
1877,210843.0
1878,194613.0
1879,132119.0
1880,126412.0
1881,245232.0
1882,237212.0
1883,184134.0
1884,205049.0
1885,220473.0
1886,285058.0
1887,212299.0
1888,259263.0
1889,171052.0
1890,108672.0
1891,116309.0
1892,98321.0
1893,133303.0
1894,121467.0
1895,134195.0
1896,125308.0
1897,119582.0
1898,110313.0
1899,170922.0
1900,147896.0
1901,192135.0
1902,168715.0
1903,212692.0
1904,140314.0
1905,197275.0
1906,114207.0
1907,224575.0
1908,109312.0
1909,130472.0
1910,120352.0
1911,233601.0
1912,361458.0
1913,141419.0
1914,48442.0
1915,315441.0
1916,80983.0
1917,228889.0
1918,141066.0
1919,173714.0
1920,154290.0
1921,386115.0
1922,328700.0
1923,239743.0
1924,250266.0
1925,196433.0
1926,375943.0
1927,130558.0
1928,166332.0
1929,122016.0
1930,128373.0
1931,133425.0
1932,133464.0
1933,201466.0
1934,181176.0
1935,172002.0
1936,199229.0
1937,184612.0
1938,171311.0
1939,245028.0
1940,192832.0
1941,167043.0
1942,172533.0
1943,228012.0
1944,384881.0
1945,426193.0
1946,139522.0
1947,168160.0
1948,177703.0
1949,248432.0
1950,181334.0
1951,242038.0
1952,206034.0
1953,167031.0
1954,175408.0
1955,130397.0
1956,300720.0
1957,153550.0
1958,256783.0
1959,141406.0
1960,109809.0
1961,121856.0
1962,97094.0
1963,103545.0
1964,106691.0
1965,143911.0
1966,141224.0
1967,308295.0
1968,433578.0
1969,398973.0
1970,410166.0
1971,495231.0
1972,373747.0
1973,269051.0
1974,345608.0
1975,601649.0
1976,280896.0
1977,364818.0
1978,344887.0
1979,329268.0
1980,214647.0
1981,344946.0
1982,220213.0
1983,201232.0
1984,166783.0
1985,230251.0
1986,211977.0
1987,187225.0
1988,169883.0
1989,186733.0
1990,203124.0
1991,236978.0
1992,214151.0
1993,162881.0
1994,224524.0
1995,181349.0
1996,252748.0
1997,298140.0
1998,312136.0
1999,276019.0
2000,318976.0
2001,280325.0
2002,233023.0
2003,239683.0
2004,284789.0
2005,223308.0
2006,221581.0
2007,253612.0
2008,227130.0
2009,205715.0
2010,188508.0
2011,133138.0
2012,170775.0
2013,179420.0
2014,186564.0
2015,215237.0
2016,190496.0
2017,195130.0
2018,111756.0
2019,129308.0
2020,91517.0
2021,98303.0
2022,207403.0
2023,148707.0
2024,275266.0
2025,347804.0
2026,171744.0
2027,163144.0
2028,153724.0
2029,173315.0
2030,272129.0
2031,228675.0
2032,252179.0
2033,259866.0
2034,182977.0
2035,235163.0
2036,197191.0
2037,229917.0
2038,321489.0
2039,234385.0
2040,295682.0
2041,352867.0
2042,212683.0
2043,177697.0
2044,166992.0
2045,206837.0
2046,163837.0
2047,139755.0
2048,138452.0
2049,141699.0
2050,170579.0
2051,102798.0
2052,122448.0
2053,149723.0
2054,93299.0
2055,164081.0
2056,146258.0
2057,108698.0
2058,213398.0
2059,130674.0
2060,172185.0
2061,173724.0
2062,130493.0
2063,120798.0
2064,138020.0
2065,114250.0
2066,165220.0
2067,95288.0
2068,151765.0
2069,81816.0
2070,114188.0
2071,94386.0
2072,127802.0
2073,132193.0
2074,187227.0
2075,152912.0
2076,113057.0
2077,165520.0
2078,126393.0
2079,132441.0
2080,124327.0
2081,130770.0
2082,114747.0
2083,149021.0
2084,108601.0
2085,120591.0
2086,98318.0
2087,116840.0
2088,93465.0
2089,81573.0
2090,115115.0
2091,118597.0
2092,116191.0
2093,111195.0
2094,109797.0
2095,152940.0
2096,85734.0
2097,100122.0
2098,157952.0
2099,50836.0
2100,62198.0
2101,114815.0
2102,116694.0
2103,114290.0
2104,125171.0
2105,128985.0
2106,79475.0
2107,196350.0
2108,112606.0
2109,112220.0
2110,121176.0
2111,119935.0
2112,136246.0
2113,121057.0
2114,127683.0
2115,170208.0
2116,115851.0
2117,148094.0
2118,124785.0
2119,120687.0
2120,107329.0
2121,100026.0
2122,128317.0
2123,82736.0
2124,157042.0
2125,115960.0
2126,159060.0
2127,176413.0
2128,120642.0
2129,79465.0
2130,138271.0
2131,132755.0
2132,107616.0
2133,133195.0
2134,120362.0
2135,102115.0
2136,86392.0
2137,107901.0
2138,138317.0
2139,146383.0
2140,136392.0
2141,161821.0
2142,130191.0
2143,147586.0
2144,137392.0
2145,140021.0
2146,177599.0
2147,137261.0
2148,122808.0
2149,132161.0
2150,236192.0
2151,118798.0
2152,182068.0
2153,159053.0
2154,101208.0
2155,138713.0
2156,262051.0
2157,229500.0
2158,243558.0
2159,219959.0
2160,180876.0
2161,225813.0
2162,366852.0
2163,350830.0
2164,253532.0
2165,212446.0
2166,160249.0
2167,223945.0
2168,211184.0
2169,195501.0
2170,215433.0
2171,163456.0
2172,133377.0
2173,191540.0
2174,218913.0
2175,278317.0
2176,313693.0
2177,232704.0
2178,206933.0
2179,134307.0
2180,223110.0
2181,190121.0
2182,223128.0
2183,185190.0
2184,115737.0
2185,119499.0
2186,138918.0
2187,145016.0
2188,147914.0
2189,254866.0
2190,80630.0
2191,73324.0
2192,80109.0
2193,113095.0
2194,98136.0
2195,108648.0
2196,103754.0
2197,121334.0
2198,163320.0
2199,179978.0
2200,142848.0
2201,158226.0
2202,220055.0
2203,143555.0
2204,197308.0
2205,128140.0
2206,141356.0
2207,211512.0
2208,279168.0
2209,273390.0
2210,120799.0
2211,119472.0
2212,124670.0
2213,109784.0
2214,134557.0
2215,104227.0
2216,154760.0
2217,75372.0
2218,64656.0
2219,57382.0
2220,52533.0
2221,315234.0
2222,287296.0
2223,285257.0
2224,198934.0
2225,119599.0
2226,185047.0
2227,192793.0
2228,267888.0
2229,259711.0
2230,159329.0
2231,216886.0
2232,182346.0
2233,187939.0
2234,243102.0
2235,222961.0
2236,260935.0
2237,306607.0
2238,201965.0
2239,97278.0
2240,152275.0
2241,168276.0
2242,118480.0
2243,122073.0
2244,107882.0
2245,102214.0
2246,144868.0
2247,108389.0
2248,120241.0
2249,114004.0
2250,125938.0
2251,118692.0
2252,183472.0
2253,159516.0
2254,182981.0
2255,185046.0
2256,169947.0
2257,215134.0
2258,156828.0
2259,174120.0
2260,150146.0
2261,201783.0
2262,225408.0
2263,394873.0
2264,557328.0
2265,159617.0
2266,321825.0
2267,384346.0
2268,528232.0
2269,149208.0
2270,195229.0
2271,208794.0
2272,186450.0
2273,156252.0
2274,189067.0
2275,156162.0
2276,197723.0
2277,182659.0
2278,148838.0
2279,134501.0
2280,110240.0
2281,157057.0
2282,180778.0
2283,110019.0
2284,116475.0
2285,146524.0
2286,120281.0
2287,382952.0
2288,285213.0
2289,377666.0
2290,461497.0
2291,347181.0
2292,442522.0
2293,490144.0
2294,397654.0
2295,513804.0
2296,282964.0
2297,360816.0
2298,363544.0
2299,348023.0
2300,347635.0
2301,335218.0
2302,256774.0
2303,247811.0
2304,247376.0
2305,203005.0
2306,194077.0
2307,208354.0
2308,230240.0
2309,289799.0
2310,210788.0
2311,201876.0
2312,171560.0
2313,167419.0
2314,177210.0
2315,179035.0
2316,200677.0
2317,197396.0
2318,179834.0
2319,182461.0
2320,179670.0
2321,239442.0
2322,185741.0
2323,194761.0
2324,178758.0
2325,210881.0
2326,178727.0
2327,196733.0
2328,218656.0
2329,195019.0
2330,182289.0
2331,331751.0
2332,392426.0
2333,322802.0
2334,260300.0
2335,286344.0
2336,301867.0
2337,195014.0
2338,258525.0
2339,207845.0
2340,394437.0
2341,205708.0
2342,233958.0
2343,227300.0
2344,210626.0
2345,216469.0
2346,214512.0
2347,205092.0
2348,249037.0
2349,189361.0
2350,319525.0
2351,273272.0
2352,258847.0
2353,246851.0
2354,141871.0
2355,140256.0
2356,143208.0
2357,182275.0
2358,204944.0
2359,136095.0
2360,111081.0
2361,143891.0
2362,270141.0
2363,132474.0
2364,149709.0
2365,208985.0
2366,188617.0
2367,221337.0
2368,219462.0
2369,217344.0
2370,169911.0
2371,169615.0
2372,196175.0
2373,276503.0
2374,301021.0
2375,236393.0
2376,295176.0
2377,332958.0
2378,152078.0
2379,201631.0
2380,153816.0
2381,175634.0
2382,194077.0
2383,197269.0
2384,235633.0
2385,159321.0
2386,137387.0
2387,131070.0
2388,99737.0
2389,117437.0
2390,154111.0
2391,144229.0
2392,115342.0
2393,174248.0
2394,142222.0
2395,211467.0
2396,138938.0
2397,224712.0
2398,132164.0
2399,68563.0
2400,64961.0
2401,128051.0
2402,135428.0
2403,145883.0
2404,162051.0
2405,154106.0
2406,139274.0
2407,121447.0
2408,133401.0
2409,116162.0
2410,164118.0
2411,115146.0
2412,162574.0
2413,131026.0
2414,170385.0
2415,134353.0
2416,125988.0
2417,134347.0
2418,137367.0
2419,128506.0
2420,119113.0
2421,170175.0
2422,102356.0
2423,120348.0
2424,152627.0
2425,181570.0
2426,131977.0
2427,133162.0
2428,187814.0
2429,110539.0
2430,125781.0
2431,110537.0
2432,147951.0
2433,142595.0
2434,134964.0
2435,149450.0
2436,109696.0
2437,102114.0
2438,123575.0
2439,96892.0
2440,122100.0
2441,88702.0
2442,92611.0
2443,128755.0
2444,134694.0
2445,85561.0
2446,139021.0
2447,166559.0
2448,118222.0
2449,107612.0
2450,161205.0
2451,104734.0
2452,209213.0
2453,90829.0
2454,118786.0
2455,112439.0
2456,138911.0
2457,145599.0
2458,136078.0
2459,112943.0
2460,138962.0
2461,124936.0
2462,132848.0
2463,128356.0
2464,180840.0
2465,139171.0
2466,116042.0
2467,114610.0
2468,94024.0
2469,92753.0
2470,198411.0
2471,224723.0
2472,165663.0
2473,121294.0
2474,86360.0
2475,206363.0
2476,122317.0
2477,133549.0
2478,159757.0
2479,107380.0
2480,141634.0
2481,120022.0
2482,111737.0
2483,106194.0
2484,114265.0
2485,126694.0
2486,162862.0
2487,166020.0
2488,157219.0
2489,158023.0
2490,134312.0
2491,88772.0
2492,193436.0
2493,152756.0
2494,141079.0
2495,83115.0
2496,232739.0
2497,151633.0
2498,109149.0
2499,82806.0
2500,125872.0
2501,138896.0
2502,136802.0
2503,99171.0
2504,200501.0
2505,232877.0
2506,245952.0
2507,275724.0
2508,244645.0
2509,211092.0
2510,206406.0
2511,170185.0
2512,205421.0
2513,219164.0
2514,289578.0
2515,153817.0
2516,176373.0
2517,148950.0
2518,159320.0
2519,240197.0
2520,228747.0
2521,185341.0
2522,225550.0
2523,115706.0
2524,140178.0
2525,151682.0
2526,146131.0
2527,121224.0
2528,142663.0
2529,106510.0
2530,123623.0
2531,256627.0
2532,222927.0
2533,193155.0
2534,243970.0
2535,291797.0
2536,234372.0
2537,256670.0
2538,179174.0
2539,180865.0
2540,181470.0
2541,173167.0
2542,163293.0
2543,115292.0
2544,112888.0
2545,133416.0
2546,118932.0
2547,122926.0
2548,147661.0
2549,147378.0
2550,779100.0
2551,138233.0
2552,128627.0
2553,74799.0
2554,87237.0
2555,118126.0
2556,97543.0
2557,102756.0
2558,141253.0
2559,156643.0
2560,156776.0
2561,146668.0
2562,147772.0
2563,153166.0
2564,208163.0
2565,145516.0
2566,182576.0
2567,148340.0
2568,192048.0
2569,240563.0
2570,114475.0
2571,196188.0
2572,146958.0
2573,236963.0
2574,324300.0
2575,130772.0
2576,123505.0
2577,157695.0
2578,76521.0
2579,52738.0
2580,77353.0
2581,87664.0
2582,93289.0
2583,280569.0
2584,174180.0
2585,185729.0
2586,214373.0
2587,194687.0
2588,146178.0
2589,149128.0
2590,192777.0
2591,230860.0
2592,214897.0
2593,252293.0
2594,178330.0
2595,197447.0
2596,291656.0
2597,186957.0
2598,284486.0
2599,385675.0
2600,157688.0
2601,131663.0
2602,81124.0
2603,95163.0
2604,88221.0
2605,82587.0
2606,145842.0
2607,206403.0
2608,174074.0
2609,169372.0
2610,105494.0
2611,166827.0
2612,156788.0
2613,125476.0
2614,119413.0
2615,155835.0
2616,137669.0
2617,184742.0
2618,189124.0
2619,198918.0
2620,190581.0
2621,177190.0
2622,178713.0
2623,238748.0
2624,292876.0
2625,290127.0
2626,172870.0
2627,167561.0
2628,558583.0
2629,555358.0
2630,395892.0
2631,503512.0
2632,444885.0
2633,318008.0
2634,444181.0
2635,145034.0
2636,171332.0
2637,174418.0
2638,267353.0
2639,188278.0
2640,150745.0
2641,100363.0
2642,183587.0
2643,106774.0
2644,115256.0
2645,110222.0
2646,95483.0
2647,104870.0
2648,141463.0
2649,153255.0
2650,128079.0
2651,143001.0
2652,404196.0
2653,257039.0
2654,268959.0
2655,425384.0
2656,335305.0
2657,357987.0
2658,326846.0
2659,307657.0
2660,369636.0
2661,364449.0
2662,383579.0
2663,287832.0
2664,279528.0
2665,349290.0
2666,285673.0
2667,170489.0
2668,175116.0
2669,183654.0
2670,272943.0
2671,183136.0
2672,198604.0
2673,204410.0
2674,198063.0
2675,173568.0
2676,187193.0
2677,199488.0
2678,226576.0
2679,272982.0
2680,286438.0
2681,404058.0
2682,321407.0
2683,507535.0
2684,313590.0
2685,330388.0
2686,238315.0
2687,302109.0
2688,212889.0
2689,208403.0
2690,413747.0
2691,192908.0
2692,137638.0
2693,202693.0
2694,131946.0
2695,189419.0
2696,178585.0
2697,186186.0
2698,189173.0
2699,173611.0
2700,153712.0
2701,142019.0
2702,102501.0
2703,114150.0
2704,138692.0
2705,111391.0
2706,103439.0
2707,112754.0
2708,132019.0
2709,100425.0
2710,123342.0
2711,283921.0
2712,396923.0
2713,164414.0
2714,148897.0
2715,175023.0
2716,142769.0
2717,190486.0
2718,218814.0
2719,160556.0
2720,166271.0
2721,130622.0
2722,157116.0
2723,136978.0
2724,124921.0
2725,128490.0
2726,148021.0
2727,170538.0
2728,179624.0
2729,147680.0
2730,149174.0
2731,134049.0
2732,136627.0
2733,157290.0
2734,131001.0
2735,141031.0
2736,138749.0
2737,120950.0
2738,134341.0
2739,152742.0
2740,135313.0
2741,144531.0
2742,151499.0
2743,161494.0
2744,164719.0
2745,140287.0
2746,149737.0
2747,146266.0
2748,123104.0
2749,124549.0
2750,118962.0
2751,138752.0
2752,171200.0
2753,141702.0
2754,224777.0
2755,140971.0
2756,93532.0
2757,65724.0
2758,88966.0
2759,177319.0
2760,126618.0
2761,141321.0
2762,143770.0
2763,183114.0
2764,142425.0
2765,278665.0
2766,105131.0
2767,91295.0
2768,122808.0
2769,131701.0
2770,128106.0
2771,99821.0
2772,110033.0
2773,183905.0
2774,149023.0
2775,104285.0
2776,149989.0
2777,170150.0
2778,91949.0
2779,125873.0
2780,94617.0
2781,92136.0
2782,98629.0
2783,102670.0
2784,118613.0
2785,142343.0
2786,63670.0
2787,119768.0
2788,77791.0
2789,165932.0
2790,93767.0
2791,108842.0
2792,55618.0
2793,120502.0
2794,105781.0
2795,120240.0
2796,96747.0
2797,223485.0
2798,101902.0
2799,116224.0
2800,70694.0
2801,104202.0
2802,125723.0
2803,172265.0
2804,124995.0
2805,96883.0
2806,84281.0
2807,208777.0
2808,147541.0
2809,127806.0
2810,129336.0
2811,150704.0
2812,161232.0
2813,155752.0
2814,156985.0
2815,94963.0
2816,243210.0
2817,156911.0
2818,134578.0
2819,165715.0
2820,137744.0
2821,94037.0
2822,170713.0
2823,337862.0
2824,174533.0
2825,142980.0
2826,133231.0
2827,129326.0
2828,223396.0
2829,207103.0
2830,218243.0
2831,169433.0
2832,250298.0
2833,313172.0
2834,222634.0
2835,220526.0
2836,187034.0
2837,157412.0
2838,152234.0
2839,180750.0
2840,210340.0
2841,202283.0
2842,233092.0
2843,153279.0
2844,170921.0
2845,125548.0
2846,207957.0
2847,218810.0
2848,216140.0
2849,193982.0
2850,277169.0
2851,206313.0
2852,242426.0
2853,238207.0
2854,136256.0
2855,201763.0
2856,197600.0
2857,185122.0
2858,202237.0
2859,110255.0
2860,139069.0
2861,126861.0
2862,167129.0
2863,124915.0
2864,250187.0
2865,140218.0
2866,136865.0
2867,106406.0
2868,97749.0
2869,94420.0
2870,114974.0
2871,78991.0
2872,57611.0
2873,95329.0
2874,138116.0
2875,118716.0
2876,155865.0
2877,158607.0
2878,156530.0
2879,141615.0
2880,105349.0
2881,146594.0
2882,188679.0
2883,208949.0
2884,178782.0
2885,185218.0
2886,237422.0
2887,97892.0
2888,151409.0
2889,59074.0
2890,81604.0
2891,142487.0
2892,35769.0
2893,59751.0
2894,45506.0
2895,346557.0
2896,278163.0
2897,221178.0
2898,131901.0
2899,198371.0
2900,158198.0
2901,224327.0
2902,164786.0
2903,324322.0
2904,356244.0
2905,74314.0
2906,193090.0
2907,105591.0
2908,130659.0
2909,137614.0
2910,74735.0
2911,78748.0
2912,149097.0
2913,78333.0
2914,76762.0
2915,83169.0
2916,81032.0
2917,173438.0
2918,115451.0
2919,219376.0
