Id,SalePrice
1916,69876.0
1917,255242.0
1918,136174.0
1919,170239.0
1920,144792.0
1921,402903.0
1922,325625.0
1923,210741.0
1924,225463.0
1925,212641.0
1926,387125.0
1927,132922.0
1928,163804.0
1929,121926.0
1930,128913.0
1931,135808.0
1932,132776.0
1933,180812.0
1934,182580.0
1935,172270.0
1936,191567.0
1937,183806.0
1938,165251.0
1939,230911.0
1940,192591.0
1941,172264.0
1942,184804.0
1943,206896.0
1944,343256.0
1945,388261.0
1946,129812.0
1947,256569.0
1948,179440.0
1949,235409.0
1950,180733.0
1951,260117.0
1952,212439.0
1953,167792.0
1954,193955.0
1955,133884.0
1956,280348.0
1957,153783.0
1958,297905.0
1959,144564.0
1960,113350.0
1961,122987.0
1962,96375.0
1963,104611.0
1964,111489.0
1965,150637.0
1966,152684.0
1967,292542.0
1968,413398.0
1969,390163.0
1970,436538.0
1971,452461.0
1972,380804.0
1973,278439.0
1974,329852.0
1975,471886.0
1976,278283.0
1977,360936.0
1978,346773.0
1979,313376.0
1980,202382.0
1981,335186.0
1982,223364.0
1983,201092.0
1984,167834.0
1985,218521.0
1986,214928.0
1987,185138.0
1988,176790.0
1989,187653.0
1990,219650.0
1991,215092.0
1992,213452.0
1993,170246.0
1994,239063.0
1995,180676.0
1996,255009.0
1997,319616.0
1998,325973.0
1999,248741.0
2000,313744.0
2001,263358.0
2002,241671.0
2003,236870.0
2004,270340.0
2005,221929.0
2006,216833.0
2007,249264.0
2008,208967.0
2009,195773.0
2010,192779.0
2011,138243.0
2012,178875.0
2013,179454.0
2014,183551.0
2015,211834.0
2016,185861.0
2017,198527.0
2018,123552.0
2019,131890.0
2020,110864.0
2021,110732.0
2022,186257.0
2023,137495.0
2024,237897.0
2025,339326.0
2026,175230.0
2027,165000.0
2028,149383.0
2029,171225.0
2030,275087.0
2031,236935.0
2032,247587.0
2033,268858.0
2034,170397.0
2035,210568.0
2036,196231.0
2037,206687.0
2038,301046.0
2039,218159.0
2040,354051.0
2041,300411.0
2042,203283.0
2043,174522.0
2044,167150.0
2045,206498.0
2046,143128.0
2047,142612.0
2048,137441.0
2049,137667.0
2050,174497.0
2051,108436.0
2052,133338.0
2053,146617.0
2054,99569.0
2055,159389.0
2056,139467.0
2057,118864.0
2058,214058.0
2059,134319.0
2060,170968.0
2061,175799.0
2062,133216.0
2063,115451.0
2064,138147.0
2065,109471.0
2066,169882.0
2067,111991.0
2068,140175.0
2069,80690.0
2070,111646.0
2071,89286.0
2072,133749.0
2073,141468.0
2074,186063.0
2075,142112.0
2076,114329.0
2077,155836.0
2078,128874.0
2079,134032.0
2080,117549.0
2081,126785.0
2082,121502.0
2083,150403.0
2084,111566.0
2085,122460.0
2086,98815.0
2087,117583.0
2088,96786.0
2089,86271.0
2090,121910.0
2091,122334.0
2092,121266.0
2093,117754.0
2094,132959.0
2095,142073.0
2096,84845.0
2097,97758.0
2098,143546.0
2099,56112.0
2100,80114.0
2101,121406.0
2102,129162.0
2103,113011.0
2104,124397.0
2105,126035.0
2106,73817.0
2107,212376.0
2108,114499.0
2109,110473.0
2110,124647.0
2111,145198.0
2112,134137.0
2113,117765.0
2114,119992.0
2115,153004.0
2116,116317.0
2117,137653.0
2118,120786.0
2119,111018.0
2120,119354.0
2121,96455.0
2122,117020.0
2123,86208.0
2124,169569.0
2125,125477.0
2126,153951.0
2127,146792.0
2128,120553.0
2129,88632.0
2130,138015.0
2131,147333.0
2132,118259.0
2133,124031.0
2134,123510.0
2135,99416.0
2136,80278.0
2137,104693.0
2138,137478.0
2139,151990.0
2140,137980.0
2141,143840.0
2142,126730.0
2143,140074.0
2144,134617.0
2145,139261.0
2146,172630.0
2147,145189.0
2148,134194.0
2149,128722.0
2150,213608.0
2151,125195.0
2152,171998.0
2153,154035.0
2154,109336.0
2155,139374.0
2156,236606.0
2157,234280.0
2158,238965.0
2159,220574.0
2160,175491.0
2161,239476.0
2162,398090.0
2163,344393.0
2164,251883.0
2165,187111.0
2166,146737.0
2167,217767.0
2168,207758.0
2169,197090.0
2170,217462.0
2171,152207.0
2172,134776.0
2173,180523.0
2174,225292.0
2175,312349.0
2176,320246.0
2177,243049.0
2178,219933.0
2179,139304.0
2180,187474.0
2181,192144.0
2182,221936.0
2183,191397.0
2184,124732.0
2185,120735.0
2186,142093.0
2187,148823.0
2188,152493.0
2189,206132.0
2190,81731.0
2191,82607.0
2192,85505.0
2193,115345.0
2194,107579.0
2195,112588.0
2196,103270.0
2197,117331.0
2198,160462.0
2199,170488.0
2200,145608.0
2201,133215.0
2202,216923.0
2203,132915.0
2204,176086.0
2205,115189.0
2206,126064.0
2207,223527.0
2208,249921.0
2209,212527.0
2210,120134.0
2211,117867.0
2212,118363.0
2213,104584.0
2214,135635.0
2215,106908.0
2216,146625.0
2217,65615.0
2218,68374.0
2219,65769.0
2220,78187.0
2221,322532.0
2222,263415.0
2223,267276.0
2224,210154.0
2225,130648.0
2226,166048.0
2227,197987.0
2228,274706.0
2229,248811.0
2230,160583.0
2231,218445.0
2232,175773.0
2233,173506.0
2234,249223.0
2235,208623.0
2236,264196.0
2237,332896.0
2238,208120.0
2239,103840.0
2240,165054.0
2241,147607.0
2242,121228.0
2243,129491.0
2244,103584.0
2245,101666.0
2246,146546.0
2247,107427.0
2248,124366.0
2249,121469.0
2250,127133.0
2251,117380.0
2252,165841.0
2253,160181.0
2254,180981.0
2255,188401.0
2256,182897.0
2257,202277.0
2258,167739.0
2259,175662.0
2260,156158.0
2261,199377.0
2262,221457.0
2263,353997.0
2264,443904.0
2265,160466.0
2266,295874.0
2267,350805.0
2268,425408.0
2269,154470.0
2270,194611.0
2271,234129.0
2272,194961.0
2273,157932.0
2274,179442.0
2275,162443.0
2276,170829.0
2277,183989.0
2278,144732.0
2279,129788.0
2280,115617.0
2281,161754.0
2282,178035.0
2283,102058.0
2284,107515.0
2285,148364.0
2286,125844.0
2287,357200.0
2288,278555.0
2289,368053.0
2290,449840.0
2291,323286.0
2292,418322.0
2293,488929.0
2294,408295.0
2295,462336.0
2296,278161.0
2297,342272.0
2298,334885.0
2299,357790.0
2300,337997.0
2301,305839.0
2302,239470.0
2303,235015.0
2304,238103.0
2305,186716.0
2306,184710.0
2307,190282.0
2308,220747.0
2309,282236.0
2310,205223.0
2311,200566.0
2312,167200.0
2313,173255.0
2314,174308.0
2315,176779.0
2316,186974.0
2317,182834.0
2318,177367.0
2319,178331.0
2320,182662.0
2321,248777.0
2322,181433.0
2323,186140.0
2324,171752.0
2325,207118.0
2326,173025.0
2327,216681.0
2328,223148.0
2329,187238.0
2330,177801.0
2331,342339.0
2332,416304.0
2333,315608.0
2334,261281.0
2335,275334.0
2336,320146.0
2337,196730.0
2338,277620.0
2339,210459.0
2340,390052.0
2341,212813.0
2342,232454.0
2343,217394.0
2344,225868.0
2345,226008.0
2346,212867.0
2347,206772.0
2348,236133.0
2349,162486.0
2350,298654.0
2351,264283.0
2352,249695.0
2353,217214.0
2354,135336.0
2355,150985.0
2356,145414.0
2357,194657.0
2358,197084.0
2359,132814.0
2360,118667.0
2361,145045.0
2362,264694.0
2363,136677.0
2364,153976.0
2365,220247.0
2366,198326.0
2367,220231.0
2368,213476.0
2369,212703.0
2370,171946.0
2371,168689.0
2372,180052.0
2373,277043.0
2374,286626.0
2375,240049.0
2376,274767.0
2377,330298.0
2378,153969.0
2379,200072.0
2380,146245.0
2381,168423.0
2382,201602.0
2383,207423.0
2384,231253.0
2385,157486.0
2386,138163.0
2387,135767.0
2388,95553.0
2389,119267.0
2390,153295.0
2391,138815.0
2392,116225.0
2393,173447.0
2394,144711.0
2395,203082.0
2396,143311.0
2397,217685.0
2398,127612.0
2399,60514.0
2400,66799.0
2401,115410.0
2402,138568.0
2403,135232.0
2404,156532.0
2405,157829.0
2406,136407.0
2407,127071.0
2408,136996.0
2409,122232.0
2410,152688.0
2411,123505.0
2412,156624.0
2413,134853.0
2414,149334.0
2415,131493.0
2416,121867.0
2417,131881.0
2418,132715.0
2419,125730.0
2420,127193.0
2421,152460.0
2422,115889.0
2423,122794.0
2424,149835.0
2425,175035.0
2426,129604.0
2427,134736.0
2428,181500.0
2429,114828.0
2430,128768.0
2431,113971.0
2432,141901.0
2433,142356.0
2434,142382.0
2435,144574.0
2436,109109.0
2437,105585.0
2438,127057.0
2439,104490.0
2440,117943.0
2441,97934.0
2442,101814.0
2443,116601.0
2444,126191.0
2445,88901.0
2446,130520.0
2447,185343.0
2448,128291.0
2449,112571.0
2450,155403.0
2451,115272.0
2452,209384.0
2453,95347.0
2454,124315.0
2455,116231.0
2456,132809.0
2457,132019.0
2458,126152.0
2459,111276.0
2460,141848.0
2461,120035.0
2462,136265.0
2463,128303.0
2464,163835.0
2465,126699.0
2466,116328.0
2467,146170.0
2468,98412.0
2469,88352.0
2470,189957.0
2471,221402.0
2472,158056.0
2473,120212.0
2474,92898.0
2475,208457.0
2476,119278.0
2477,129991.0
2478,151130.0
2479,114129.0
2480,144779.0
2481,121900.0
2482,126810.0
2483,112197.0
2484,120646.0
2485,128171.0
2486,154531.0
2487,185254.0
2488,160459.0
2489,147042.0
2490,141497.0
2491,86721.0
2492,179907.0
2493,150048.0
2494,151913.0
2495,85179.0
2496,224995.0
2497,145544.0
2498,113554.0
2499,84459.0
2500,122310.0
2501,133839.0
2502,140825.0
2503,100924.0
2504,182123.0
2505,228360.0
2506,250576.0
2507,277749.0
2508,250663.0
2509,215689.0
2510,218671.0
2511,179661.0
2512,208827.0
2513,216896.0
2514,242172.0
2515,148928.0
2516,173650.0
2517,133961.0
2518,149444.0
2519,230206.0
2520,213207.0
2521,191505.0
2522,223321.0
2523,121450.0
2524,136778.0
2525,146683.0
2526,140661.0
2527,121054.0
2528,126514.0
2529,127732.0
2530,111953.0
2531,248795.0
2532,224208.0
2533,194729.0
2534,233601.0
2535,312142.0
2536,233736.0
2537,241871.0
2538,182938.0
2539,187815.0
2540,171950.0
2541,185102.0
2542,166373.0
2543,120649.0
2544,112612.0
2545,135610.0
2546,121704.0
2547,130913.0
2548,156437.0
2549,159812.0
2550,377612.0
2551,138209.0
2552,124032.0
2553,79298.0
2554,100514.0
2555,121217.0
2556,102740.0
2557,110742.0
2558,157051.0
2559,141825.0
2560,147245.0
2561,152818.0
2562,136862.0
2563,150404.0
2564,188199.0
2565,144387.0
2566,160930.0
2567,141125.0
2568,181624.0
2569,209963.0
2570,113260.0
2571,164627.0
2572,166345.0
2573,205798.0
2574,300093.0
2575,125892.0
2576,126812.0
2577,151440.0
2578,91314.0
2579,67487.0
2580,106579.0
2581,103141.0
2582,107876.0
2583,298226.0
2584,165416.0
2585,170799.0
2586,213052.0
2587,208914.0
2588,139219.0
2589,147430.0
2590,213843.0
2591,214342.0
2592,212399.0
2593,238388.0
2594,177530.0
2595,198983.0
2596,308513.0
2597,178613.0
2598,278345.0
2599,350133.0
2600,145113.0
2601,136871.0
2602,86222.0
2603,95251.0
2604,89824.0
2605,82144.0
2606,149211.0
2607,188847.0
2608,195568.0
2609,171913.0
2610,113419.0
2611,134120.0
2612,157305.0
2613,127932.0
2614,126885.0
2615,157759.0
2616,138956.0
2617,169645.0
2618,177550.0
2619,195518.0
2620,190347.0
2621,180485.0
2622,181942.0
2623,251132.0
2624,277653.0
2625,288328.0
2626,168667.0
2627,174226.0
2628,488204.0
2629,494776.0
2630,373098.0
2631,453138.0
2632,444404.0
2633,312214.0
2634,409985.0
2635,148953.0
2636,185722.0
2637,179321.0
2638,266117.0
2639,188013.0
2640,150661.0
2641,107598.0
2642,188302.0
2643,107630.0
2644,123566.0
2645,101839.0
2646,95000.0
2647,104340.0
2648,142558.0
2649,150666.0
2650,143073.0
2651,152948.0
2652,418759.0
2653,246439.0
2654,247263.0
2655,388083.0
2656,345216.0
2657,357227.0
2658,298215.0
2659,307081.0
2660,336517.0
2661,350652.0
2662,366320.0
2663,281483.0
2664,273285.0
2665,326997.0
2666,271208.0
2667,170557.0
2668,183034.0
2669,172211.0
2670,287065.0
2671,192808.0
2672,185369.0
2673,217356.0
2674,217148.0
2675,170621.0
2676,190915.0
2677,197822.0
2678,253398.0
2679,279080.0
2680,279674.0
2681,445825.0
2682,336932.0
2683,503746.0
2684,321429.0
2685,353627.0
2686,257394.0
2687,318647.0
2688,215054.0
2689,209027.0
2690,455614.0
2691,187778.0
2692,134037.0
2693,194045.0
2694,132935.0
2695,193534.0
2696,189086.0
2697,187008.0
2698,190747.0
2699,176972.0
2700,153880.0
2701,157591.0
2702,118276.0
2703,131577.0
2704,131599.0
2705,122994.0
2706,110102.0
2707,123226.0
2708,133233.0
2709,101983.0
2710,125534.0
2711,279761.0
2712,386222.0
2713,171065.0
2714,150641.0
2715,170510.0
2716,158268.0
2717,186880.0
2718,217225.0
2719,160010.0
2720,174427.0
2721,139814.0
2722,164483.0
2723,143947.0
2724,128431.0
2725,137526.0
2726,141131.0
2727,174780.0
2728,173987.0
2729,157349.0
2730,143265.0
2731,128585.0
2732,125950.0
2733,154657.0
2734,150397.0
2735,137537.0
2736,142386.0
2737,124287.0
2738,132126.0
2739,158779.0
2740,130810.0
2741,146266.0
2742,153390.0
2743,153570.0
2744,152506.0
2745,138748.0
2746,141509.0
2747,146807.0
2748,114802.0
2749,130736.0
2750,130962.0
2751,136494.0
2752,199569.0
2753,145803.0
2754,214473.0
2755,137746.0
2756,94862.0
2757,66141.0
2758,96574.0
2759,165697.0
2760,124938.0
2761,142512.0
2762,144633.0
2763,191939.0
2764,155764.0
2765,254079.0
2766,124603.0
2767,91472.0
2768,121617.0
2769,121877.0
2770,147926.0
2771,113325.0
2772,115413.0
2773,149570.0
2774,136021.0
2775,113288.0
2776,152381.0
2777,153783.0
2778,114370.0
2779,124467.0
2780,93180.0
2781,100812.0
2782,100785.0
2783,109071.0
2784,124569.0
2785,130476.0
2786,77225.0
2787,121341.0
2788,80675.0
2789,181034.0
2790,101969.0
2791,109025.0
2792,55559.0
2793,141168.0
2794,109961.0
2795,116861.0
2796,101324.0
2797,178932.0
2798,114814.0
2799,119206.0
2800,71730.0
2801,107562.0
2802,136295.0
2803,155966.0
2804,136541.0
2805,93653.0
2806,87840.0
2807,172588.0
2808,149064.0
2809,132123.0
2810,135681.0
2811,152978.0
2812,150380.0
2813,145815.0
2814,149770.0
2815,96210.0
2816,224799.0
2817,153949.0
2818,131316.0
2819,175696.0
2820,139182.0
2821,102736.0
2822,173876.0
2823,244653.0
2824,177075.0
2825,142631.0
2826,133470.0
2827,135005.0
2828,198191.0
2829,183431.0
2830,217332.0
2831,182825.0
2832,232434.0
2833,302078.0
2834,213556.0
2835,215040.0
2836,198289.0
2837,162854.0
2838,147534.0
2839,185080.0
2840,200624.0
2841,203108.0
2842,226043.0
2843,150849.0
2844,155345.0
2845,123511.0
2846,211332.0
2847,203712.0
2848,222594.0
2849,205444.0
2850,284653.0
2851,220106.0
2852,235432.0
2853,233399.0
2854,138490.0
2855,206044.0
2856,204843.0
2857,193995.0
2858,200218.0
2859,128171.0
2860,133053.0
2861,132414.0
2862,180817.0
2863,122270.0
2864,247756.0
2865,140127.0
2866,137534.0
2867,110098.0
2868,107713.0
2869,111485.0
2870,135259.0
2871,89536.0
2872,58554.0
2873,102510.0
2874,137976.0
2875,118981.0
2876,163633.0
2877,147375.0
2878,163704.0
2879,138375.0
2880,104429.0
2881,142313.0
2882,163189.0
2883,187987.0
2884,192807.0
2885,178053.0
2886,222197.0
2887,99871.0
2888,136259.0
2889,60968.0
2890,84683.0
2891,134581.0
2892,41306.0
2893,90003.0
2894,54053.0
2895,336612.0
2896,285798.0
2897,205870.0
2898,142010.0
2899,223466.0
2900,161425.0
2901,192255.0
2902,170932.0
2903,344671.0
2904,357073.0
2905,90098.0
2906,200548.0
2907,110860.0
2908,132080.0
2909,134049.0
2910,79313.0
2911,85786.0
2912,148083.0
2913,85578.0
2914,83030.0
2915,86331.0
2916,85530.0
2917,159183.0
2918,115927.0
2919,227798.0
